VertexTo VertexFrom TimeStart TimeStop
1289279 5786821411023726 2 2
1289279 1441280 2 2
1289279 124993 2 2
1289279 202009 2 2
1289279 1537880 2 2
1289279 5786821412026706 2 2
2449133521023236 5786821413026973 2 2
2449133521023236 1103957 2 2
1462571 1113535 2 2
1462571 1043986 2 2
1462571 163841 2 2
1462571 1288648 2 2
1462571 1283010 2 2
1462571 1425263 2 2
1462571 161238 2 2
1462571 1528350 2 2
1462571 1517773 2 2
1083551 1241956 2 2
1426725 1293140 2 2
1426725 214565 2 2
1512719 1513005 2 2
1512719 104450 2 2
19531 5786821412026042 2 2
1048236 1408184 2 2
1048236 1428518 2 2
1212857 1312775 2 2
1342489 1520730 2 2
1342489 1553120 2 2
1342489 117176 2 2
1342489 1162972 2 2
1342489 1102337 2 2
1342489 117489 2 2
1342489 234948 2 2
282245 1574344 2 2
282245 1171703 2 2
282245 1272842 2 2
282245 201986 2 2
282245 207526 2 2
282245 1080803 2 2
282245 1518408 2 2
101661 1231519 2 2
1543979 521422 2 2
1137142 1194765 2 2
1137142 1512064 2 2
1137142 251479 2 2
1137142 1414481 2 2
1137142 158452 2 2
1060751 1497851 2 2
1060751 1285898 2 2
1060751 103302 2 2
1060751 1301975 2 2
114409 1418338 2 2
114409 1404052 2 2
114409 1341400 2 2
114409 1032100 2 2
114409 278572 2 2
114409 1501165 2 2
114409 1544793 2 2
114409 1537122 2 2
1450411 1470722 2 2
5786821412028126 5786821412026058 2 2
140518 1038346 2 2
406781 1198229 2 2
406781 1533413 2 2
406781 1453860 2 2
406781 1155718 2 2
406781 398413 2 2
406781 551830 2 2
406781 1180380 2 2
310400 1221585 2 2
310400 1140874 2 2
310400 1411373 2 2
310400 1458272 2 2
310400 1050364 2 2
310400 1060939 2 2
310400 1486001 2 2
310400 1445362 2 2
310400 225312 2 2
310400 1540074 2 2
310400 484860 2 2
310400 1218007 2 2
1345991 1437382 2 2
1345991 1499385 2 2
1345991 223854 2 2
1345991 25016 2 2
1345991 1564557 2 2
1345991 16408 2 2
1283669 225975 2 2
1283669 1201358 2 2
1169144 328854 2 2
1347607 227434 2 2
16559 153077 2 2
1532366 1011361 2 2
1532366 1027382 2 2
1283461 1546007 2 2
1283461 1271725 2 2
1283461 1009818 2 2
1283461 1589967 2 2
150340 1204575 2 2
150340 1542943 2 2
150340 205397 2 2
213417 254706 2 2
213417 174902 2 2
213417 255358 2 2
213417 1273730 2 2
213417 1309114 2 2
213417 1069684 2 2
213417 1040772 2 2
213417 1190152 2 2
1470691 111223 2 2
1470691 1589459 2 2
1470691 142385 2 2
1470691 1373528 2 2
1470691 37445 2 2
1470691 183872 2 2
1121968 240659 2 2
1121968 1040643 2 2
276652 142846 2 2
117287 108895 2 2
1408222 1335363 2 2
1408222 249146 2 2
277838 1234339 2 2
277838 1439684 2 2
1000875 1222647 2 2
1429271 301850 2 2
1429271 1127972 2 2
1429271 330232 2 2
1429271 1031429 2 2
1429271 1494694 2 2
1429271 1415945 2 2
1429271 1092927 2 2
1429271 1526386 2 2
1429271 429668 2 2
1429271 1377427 2 2
1429271 1087987 2 2
1429271 1492926 2 2
1429271 1506808 2 2
1429271 1005672 2 2
1429271 1561258 2 2
1276288 1498137 2 2
1276288 318996 2 2
1276288 1044571 2 2
1276288 1104002 2 2
1276288 1084998 2 2
1276288 1109817 2 2
1276288 1007876 2 2
1276288 213490 2 2
1276288 1282902 2 2
1276288 156058 2 2
1276288 1488905 2 2
1276288 137432 2 2
1276288 231395 2 2
1276288 250331 2 2
1589834 119964 2 2
596098021030067 1172746 2 2
596098021030067 2955038712026469 2 2
1265984 339523 2 2
1265984 211916 2 2
1265984 1501561 2 2
1265984 1404045 2 2
1265984 1279751 2 2
1265984 1030940 2 2
1265984 1164097 2 2
1267372 1432632 2 2
1267372 299393 2 2
1267372 1067450 2 2
1267372 1122655 2 2
1267372 1438997 2 2
1267372 1417680 2 2
324044 1050889 2 2
324044 24319 2 2
324044 384604 2 2
1238948 1104194 2 2
1238948 1193600 2 2
1549114 1434211 2 2
1017679 1357935 2 2
1017679 1213901 2 2
1017679 1579980 2 2
1017679 1336744 2 2
1336874 1178202 2 2
1336874 1180012 2 2
1336874 1357678 2 2
1336874 1215566 2 2
1336874 1195508 2 2
1336874 386417 2 2
1336874 1307422 2 2
266327 596098021025124 2 2
266327 596098021026319 2 2
266327 596098021025224 2 2
1456205 176791 2 2
1456205 1477903 2 2
244119 1531928 2 2
244119 1085112 2 2
1470180 1439374 2 2
1470180 1273121 2 2
1102306 1292541 2 2
1102306 407472 2 2
1102306 1571169 2 2
1102306 1397016 2 2
1102306 1309603 2 2
1102306 1257288 2 2
2955038711023931 596098021024047 2 2
227285 1227367 2 2
121250 2449133521024348 2 2
121250 688065 2 2
121250 16613 2 2
1368425 539100 2 2
1368425 1131104 2 2
1368425 106534 2 2
1368425 153983 2 2
21645 1062783 2 2
21645 1324458 2 2
21645 163532 2 2
21645 1574905 2 2
1414770 1371424 2 2
1414770 1183434 2 2
1414770 1039365 2 2
1414770 1328449 2 2
1537637 5786821411021697 2 2
1289308 1291214 2 2
1289308 1205956 2 2
1289308 1189060 2 2
1289308 1498439 2 2
1289308 1539401 2 2
1267764 1479434 2 2
1267764 1144560 2 2
1267764 1480276 2 2
1267764 1154279 2 2
1339081 103395 2 2
1339081 1322465 2 2
1339081 1233361 2 2
1339081 1038772 2 2
1339081 1421206 2 2
1520850 1277419 2 2
204580 19621 2 2
1267218 1379595 2 2
1267218 1554149 2 2
1267218 1222369 2 2
339523 1505182 2 2
339523 1265984 2 2
339523 211916 2 2
339523 1279751 2 2
339523 1164097 2 2
1225836 1116422 2 2
1225836 1104306 2 2
1225836 1113 2 2
1225836 1586230 2 2
1225836 1521385 2 2
1225836 1063381 2 2
1225836 205377 2 2
1225836 1592855 2 2
181817 1588904 2 2
181817 1118882 2 2
1120944 281381 2 2
1308541 1155710 2 2
1308541 1007727 2 2
1049526 168945 2 2
1049526 1066028 2 2
401416 1526252 2 2
401416 193076 2 2
401416 1142140 2 2
401416 20450 2 2
1320342 1163591 2 2
1320342 1534306 2 2
105745 1115564 2 2
105745 1034033 2 2
464077 1247352 2 2
464077 260093 2 2
464077 1384335 2 2
464077 1377745 2 2
464077 1156786 2 2
464077 1465488 2 2
464077 1320547 2 2
464077 1273500 2 2
464077 1064699 2 2
464077 1217465 2 2
464077 1498233 2 2
464077 105488 2 2
1370411 1437952 2 2
4496 1168550 2 2
4496 1592371 2 2
4496 1236207 2 2
4496 1205650 2 2
4496 1000269 2 2
210505 1310748 2 2
210505 1193214 2 2
210505 1253125 2 2
210505 26634 2 2
210505 1511210 2 2
210505 26682 2 2
210505 227582 2 2
210505 1071089 2 2
210505 1352467 2 2
1462354 268049 2 2
1462354 1525704 2 2
1462354 1019394 2 2
1462354 1062403 2 2
1462354 310673 2 2
1462354 1173183 2 2
1462354 1493157 2 2
1196841 1080229 2 2
1188265 1093673 2 2
1494694 301850 2 2
1494694 1127972 2 2
1494694 330232 2 2
1494694 1031429 2 2
1494694 1429271 2 2
1494694 1092927 2 2
1494694 1526386 2 2
1494694 1273508 2 2
1494694 429668 2 2
1494694 1087987 2 2
1494694 1492926 2 2
1494694 1506808 2 2
1494694 1283152 2 2
1494694 37637 2 2
1494694 1005672 2 2
1463103 1181623 2 2
181066 1036778 2 2
181066 1061713 2 2
181066 163898 2 2
181066 1288575 2 2
154555 1319234 2 2
154555 185620 2 2
154555 331296 2 2
154555 1050391 2 2
154555 1593304 2 2
154555 1527015 2 2
154555 1272961 2 2
1515399 1231152 2 2
1515399 1466582 2 2
119964 1589834 2 2
181069 1470312 2 2
181069 1412446 2 2
205652 244667 2 2
205652 160188 2 2
205652 241809 2 2
1097549 1472450 2 2
1406891 1497439 2 2
1406891 1254676 2 2
1406891 1010510 2 2
1406891 1211180 2 2
1406891 1592906 2 2
1406891 1366377 2 2
1406891 1216444 2 2
1406891 1076372 2 2
1447476 1104459 2 2
1447476 1169186 2 2
1447476 1407761 2 2
1447476 195126 2 2
1441280 1006071 2 2
1441280 1444365 2 2
1441280 1129417 2 2
1441280 1289279 2 2
1441280 1578329 2 2
1441280 124993 2 2
1441280 202009 2 2
1441280 1537880 2 2
1441280 1149347 2 2
1133236 596098021027968 2 2
1133236 1551491 2 2
1133236 167013 2 2
1080982 1433318 2 2
1080982 1531700 2 2
1080982 1097583 2 2
1262426 190370 2 2
1262426 1125733 2 2
1262426 1072601 2 2
1262426 27709 2 2
1262426 1033312 2 2
1522046 1178216 2 2
1522046 303006 2 2
1522046 1242039 2 2
1522046 1150620 2 2
1522046 1103896 2 2
1522046 1472510 2 2
1522046 1499554 2 2
1522046 353502 2 2
1522046 1346506 2 2
1522046 234534 2 2
1522046 1490161 2 2
1522046 1548853 2 2
1522046 1085408 2 2
1108521 1340045 2 2
1108521 166085 2 2
1108521 1498640 2 2
1108521 339029 2 2
1108521 1187160 2 2
1108521 163548 2 2
1108521 159018 2 2
1108521 1514208 2 2
1108521 1116571 2 2
1108521 1157936 2 2
149004 1494442 2 2
149004 1532495 2 2
149004 2365 2 2
149004 1526985 2 2
102699 314335 2 2
102699 1234292 2 2
191106 1258873 2 2
237641 1215071 2 2
1175145 1476638 2 2
223605 1225594 2 2
223605 412279 2 2
223605 406484 2 2
223605 334548 2 2
223605 325560 2 2
329423 1175672 2 2
329423 363424 2 2
1577194 1054091 2 2
1577194 1536437 2 2
1577194 1480366 2 2
1577194 1134339 2 2
1577194 118706 2 2
1577194 1428391 2 2
1577194 442392 2 2
391781 1375467 2 2
391781 1200692 2 2
391781 1078925 2 2
391781 1462586 2 2
391781 650580 2 2
391781 1396058 2 2
391781 1523249 2 2
391781 1124481 2 2
391781 1185117 2 2
391781 1075325 2 2
391781 175073 2 2
391781 1251486 2 2
391781 1559001 2 2
391781 1314973 2 2
177952 1214789 2 2
101312 295452 2 2
101312 211741 2 2
101312 1563029 2 2
101312 1194488 2 2
101312 1220865 2 2
101312 1163812 2 2
1353896 1197221 2 2
1353896 341841 2 2
1353896 139080 2 2
1353896 1397279 2 2
1163580 1286864 2 2
1163580 1138085 2 2
1163580 1429638 2 2
1163580 1192511 2 2
139305 1117530 2 2
139305 1512896 2 2
139305 1360748 2 2
139305 139548 2 2
2955038712026409 596098021026313 2 2
201604 1287793 2 2
201604 1028029 2 2
201604 232617 2 2
201604 1252215 2 2
201604 1518408 2 2
201604 1421094 2 2
201604 273585 2 2
1297260 1039465 2 2
1297260 156270 2 2
1006300 1288722 2 2
1006300 1309271 2 2
1006300 137128 2 2
1006300 165141 2 2
1152953 5786821413027164 2 2
1152953 1445622 2 2
1152953 1291184 2 2
1152953 109908 2 2
1252006 1460944 2 2
1252006 1193378 2 2
1252006 1040688 2 2
1252006 1060389 2 2
1252006 256074 2 2
1252006 1130679 2 2
1252006 1067656 2 2
1252006 1517624 2 2
1252006 1340516 2 2
1252006 170404 2 2
1252006 1243398 2 2
1252006 14241 2 2
1252006 201447 2 2
1252006 1297150 2 2
1203068 1475241 2 2
1203068 174153 2 2
1463750 1546931 2 2
1079282 1398033 2 2
1506792 256340 2 2
1506792 1529901 2 2
1506792 19218 2 2
1508806 1037258 2 2
1508806 1140874 2 2
1508806 1411373 2 2
1508806 1050364 2 2
1508806 1060939 2 2
1508806 1481960 2 2
1508806 232695 2 2
1508806 1486001 2 2
1508806 1442089 2 2
1508806 225312 2 2
1508806 1540074 2 2
1508806 1218007 2 2
110864 1320666 2 2
1334584 1468109 2 2
1026348 144147 2 2
1026348 1280235 2 2
1026348 1453526 2 2
1026348 1328969 2 2
1026348 1246710 2 2
1026348 375822 2 2
1026348 1467878 2 2
1026348 1051085 2 2
1172356 1091946 2 2
1172356 1569187 2 2
1352209 183297 2 2
1352209 1025489 2 2
1352209 1091865 2 2
1352209 1516499 2 2
1352209 1321641 2 2
1506406 1232974 2 2
1506406 296694 2 2
1506406 199316 2 2
280139 370482 2 2
280139 1225907 2 2
280139 1443431 2 2
280139 1003629 2 2
280139 1259583 2 2
255758 1379521 2 2
1480276 1096973 2 2
1480276 1479434 2 2
1480276 1232114 2 2
1480276 1144560 2 2
1480276 1267764 2 2
133485 1507452 2 2
133485 169132 2 2
133485 217201 2 2
133485 1363600 2 2
133485 208215 2 2
1297466 1377560 2 2
1297466 1557394 2 2
1297466 1361372 2 2
134443 1093905 2 2
134443 1141525 2 2
134443 1555705 2 2
345037 1168550 2 2
345037 1456556 2 2
345037 1592371 2 2
345037 1010449 2 2
345037 1236207 2 2
345037 1287300 2 2
345037 1212616 2 2
345037 1205650 2 2
345037 1000269 2 2
1138272 101184 2 2
1151144 5786821412026991 2 2
1151144 311137 2 2
1151144 1307085 2 2
1151144 5786821411027627 2 2
2955038711023147 1286984 2 2
1144774 1441184 2 2
1144774 167082 2 2
1144774 166181 2 2
1144774 1371490 2 2
1360149 1161574 2 2
1555101 1466861 2 2
1555101 18689 2 2
1022650 1530235 2 2
1022650 1335363 2 2
1022650 1099700 2 2
1022650 1071377 2 2
1022650 1034928 2 2
1022650 1429643 2 2
1022650 174505 2 2
1022650 1278387 2 2
1022650 1227644 2 2
1546652 1371008 2 2
1174596 1051546 2 2
1174596 1351184 2 2
1580128 1450690 2 2
1265056 119599 2 2
1265056 1061296 2 2
179716 1340487 2 2
2955038712025706 596098022026543 2 2
1287012 1566803 2 2
1287012 1178531 2 2
1287012 1250061 2 2
1287012 1231026 2 2
1287012 1043690 2 2
1287012 1536103 2 2
1287012 209264 2 2
1309271 1288722 2 2
1309271 1006300 2 2
1309271 137128 2 2
1546553 1359215 2 2
1546553 1158126 2 2
1546553 1316797 2 2
1546553 1130499 2 2
1131603 1027254 2 2
1131603 106091 2 2
1131603 1246349 2 2
1131603 1565805 2 2
271100 1215317 2 2
1457039 1413839 2 2
1457039 1461314 2 2
1417454 1268907 2 2
1417454 1493080 2 2
1417454 1414991 2 2
1502790 1249936 2 2
1502790 141114 2 2
1502790 1575207 2 2
1502790 291816 2 2
1502790 11554 2 2
1459270 1003637 2 2
1459270 1397016 2 2
1459270 1309603 2 2
1472450 1097549 2 2
1396627 1344350 2 2
111576 1275706 2 2
111576 5786821411025397 2 2
111576 103267 2 2
111576 1150913 2 2
1551424 1138422 2 2
1551424 1496257 2 2
1551424 1229866 2 2
1072960 1197221 2 2
1072960 139080 2 2
1072960 1397279 2 2
1072960 1491486 2 2
155846 1012919 2 2
1315876 130436 2 2
1473982 1327326 2 2
1473982 1282265 2 2
1473982 374858 2 2
142385 111223 2 2
142385 1589459 2 2
142385 1470691 2 2
142385 1437026 2 2
142385 1373528 2 2
142385 37445 2 2
306594 1255839 2 2
1502521 1549976 2 2
1502521 1364174 2 2
1502521 1123911 2 2
1285898 1320174 2 2
1285898 1060751 2 2
1285898 1511640 2 2
1285898 1301975 2 2
1303706 153555 2 2
1303706 1362491 2 2
1303706 1103070 2 2
1303706 2449133521028358 2 2
1303706 446803 2 2
1303706 1345053 2 2
1303706 1245856 2 2
1303706 1075184 2 2
1330915 1368121 2 2
1330915 1193869 2 2
1330915 1088387 2 2
1330915 1076370 2 2
596098021028320 596098022028019 2 2
596098021028320 2955038712025964 2 2
596098021028850 2955038712027110 2 2
596098021028850 596098021025700 2 2
1287541 153757 2 2
1287541 1567729 2 2
1287541 1570840 2 2
1333117 1428550 2 2
1333117 1536261 2 2
1417630 1357264 2 2
1417630 1375467 2 2
1417630 1078925 2 2
1417630 1462586 2 2
1417630 650580 2 2
1417630 1396058 2 2
1417630 1523249 2 2
1417630 1185117 2 2
1417630 1075325 2 2
1417630 175073 2 2
1417630 1251486 2 2
1417630 1559001 2 2
1417630 1314973 2 2
1467124 1379290 2 2
1190767 1499185 2 2
1190767 293040 2 2
1190767 1560544 2 2
1190767 1373745 2 2
1190767 1016919 2 2
1190767 1560281 2 2
1190767 1462947 2 2
1190767 362790 2 2
1499385 1345991 2 2
1499385 223854 2 2
1499385 25016 2 2
1499385 1564557 2 2
1499385 16408 2 2
1491348 431740 2 2
1491348 469770 2 2
1491348 1333263 2 2
1491348 1293484 2 2
1491348 1496736 2 2
1196150 1137765 2 2
1196150 1036721 2 2
1196150 137591 2 2
1196150 1031784 2 2
1196150 1414306 2 2
225511 1044406 2 2
1361728 1315651 2 2
1361728 1043087 2 2
1574186 1250157 2 2
1574186 1378256 2 2
1574186 1007498 2 2
1574186 1104002 2 2
1574186 237438 2 2
1574186 1109817 2 2
1574186 151026 2 2
1574186 1085460 2 2
1574186 156058 2 2
1574186 1488905 2 2
1574186 1354905 2 2
1574186 1203404 2 2
1278196 1328637 2 2
1278196 1274379 2 2
1025720 1195760 2 2
1025720 1347469 2 2
1025720 362785 2 2
1025720 1302165 2 2
1025720 1190152 2 2
1411328 1332950 2 2
1411328 1305898 2 2
1411328 1486234 2 2
1118399 1289143 2 2
1212030 1247352 2 2
1212030 176512 2 2
1212030 1465488 2 2
1212030 235980 2 2
1212030 1043554 2 2
1574344 357520 2 2
1574344 282245 2 2
1574344 1171703 2 2
1574344 1272842 2 2
1574344 201986 2 2
1574344 207526 2 2
1574344 1080803 2 2
1542275 112294 2 2
1542275 1294629 2 2
1542275 1590416 2 2
1542275 1487171 2 2
1542275 1171480 2 2
1542275 1210187 2 2
1542275 1159823 2 2
1542275 396144 2 2
1542275 1423622 2 2
1542275 1231556 2 2
1542275 463930 2 2
1542275 1328677 2 2
1542275 1334532 2 2
1542275 1583397 2 2
1542275 1176917 2 2
1542275 1381655 2 2
1542275 118378 2 2
1542275 1365429 2 2
1542275 1493785 2 2
1542275 1076993 2 2
1542275 1292349 2 2
1275237 1458072 2 2
1275237 1033802 2 2
1275237 1420133 2 2
1382964 1267641 2 2
1382964 1500054 2 2
1382964 1280076 2 2
1382964 1490586 2 2
263490 1325781 2 2
263490 1036531 2 2
38013 1355623 2 2
38013 1545661 2 2
1345771 1239865 2 2
1345771 231902 2 2
1345771 1123927 2 2
1485180 1377627 2 2
1485180 128700 2 2
1485180 11615 2 2
1485180 1592722 2 2
1485180 1008597 2 2
1485180 1310243 2 2
1084998 1498137 2 2
1084998 318996 2 2
1084998 1044571 2 2
1084998 1104002 2 2
1084998 1276288 2 2
1084998 1109817 2 2
1084998 1007876 2 2
1084998 213490 2 2
1084998 1282902 2 2
1084998 291669 2 2
1084998 1488905 2 2
1084998 1504180 2 2
1084998 231395 2 2
1084998 250331 2 2
1268619 1066706 2 2
1268619 172113 2 2
1268619 1529266 2 2
1472589 5470 2 2
1472589 1588430 2 2
1148452 1116453 2 2
1148452 1178531 2 2
1148452 1250061 2 2
1148452 1224447 2 2
1148452 1545450 2 2
1148452 1231026 2 2
1148452 209264 2 2
1264593 1083923 2 2
284345 1437141 2 2
1139293 1436206 2 2
1139293 1367030 2 2
1139293 1006085 2 2
1139293 1219264 2 2
1139293 1579074 2 2
1499330 326947 2 2
1499330 100583 2 2
1499330 1140597 2 2
1499330 1438933 2 2
1499330 1001742 2 2
310673 268049 2 2
310673 1525704 2 2
310673 1019394 2 2
310673 1062403 2 2
310673 1462354 2 2
310673 1173183 2 2
310673 1493157 2 2
1517091 1587859 2 2
1517091 1306887 2 2
310677 1506114 2 2
1456479 1089980 2 2
1141537 1553251 2 2
1141537 162338 2 2
1141537 1368844 2 2
1141537 268211 2 2
1141537 1583815 2 2
1208502 1359670 2 2
1208502 226232 2 2
1208502 1479253 2 2
1208502 1538563 2 2
1208502 1479618 2 2
1208502 1369573 2 2
1208502 345867 2 2
1208502 1382508 2 2
238312 313090 2 2
238312 1165993 2 2
238312 1161454 2 2
238312 427679 2 2
238312 1197277 2 2
31537 1366592 2 2
1153176 250546 2 2
163532 1062783 2 2
163532 330276 2 2
163532 21645 2 2
163532 1574905 2 2
163532 1564603 2 2
243846 1200833 2 2
243846 425880 2 2
123088 1104220 2 2
161173 1306401 2 2
341841 1197221 2 2
341841 1353896 2 2
341841 139080 2 2
341841 1397279 2 2
447504 268049 2 2
447504 1152575 2 2
447504 212325 2 2
1072691 1318782 2 2
1529901 134861 2 2
1529901 1506792 2 2
1529901 250595 2 2
1479366 1326863 2 2
1479366 1063511 2 2
1423758 110554 2 2
1423758 366777 2 2
1423758 1034940 2 2
1423758 1182020 2 2
2449133523026266 2449133521027070 2 2
2449133523026266 5786821411025370 2 2
2449133523026266 344869 2 2
1570087 1128367 2 2
1570087 1300426 2 2
1570087 1439793 2 2
1176989 1211582 2 2
1176989 1123867 2 2
1176989 1090002 2 2
1176989 11342 2 2
1176989 1240460 2 2
1176989 1230497 2 2
1298294 1036143 2 2
1453526 144147 2 2
1453526 1280235 2 2
1453526 1026348 2 2
1453526 1328969 2 2
1453526 1246710 2 2
1453526 375822 2 2
1453526 1467878 2 2
1453526 1051085 2 2
174549 222843 2 2
1472510 1178216 2 2
1472510 303006 2 2
1472510 1242039 2 2
1472510 1286071 2 2
1472510 1368694 2 2
1472510 1273869 2 2
1472510 1150620 2 2
1472510 1103896 2 2
1472510 29434 2 2
1472510 1522046 2 2
1472510 1499554 2 2
1472510 353502 2 2
1472510 23620 2 2
1472510 1346506 2 2
1472510 1026942 2 2
1472510 1131940 2 2
1472510 234534 2 2
1472510 1490161 2 2
1472510 1548853 2 2
1472510 1085408 2 2
1161826 1516176 2 2
1161826 1013800 2 2
1161826 107440 2 2
1161826 247922 2 2
267049 1400192 2 2
267049 1408954 2 2
267049 1240864 2 2
267049 1114028 2 2
267049 1291922 2 2
1388440 1028540 2 2
1388440 1269006 2 2
1194488 295452 2 2
1194488 211741 2 2
1194488 1563029 2 2
1194488 101312 2 2
1194488 1220865 2 2
1194488 1163812 2 2
170459 1109319 2 2
170459 1162622 2 2
170459 472524 2 2
170459 1231477 2 2
170459 1047902 2 2
1244176 378926 2 2
1244176 530583 2 2
1244176 1137913 2 2
1244176 135914 2 2
1569242 110556 2 2
1569242 1058126 2 2
189602 1439289 2 2
189602 1350242 2 2
189602 1312195 2 2
189602 236912 2 2
189602 1370562 2 2
189602 1514021 2 2
189602 1141797 2 2
1060692 555990 2 2
1060692 189423 2 2
273188 1437141 2 2
1513377 1580002 2 2
1227367 1247910 2 2
1227367 227285 2 2
1227367 1023077 2 2
1123157 506894 2 2
1123157 165504 2 2
1420261 1167072 2 2
1420261 1087673 2 2
1420261 1384335 2 2
1420261 1377745 2 2
1420261 297079 2 2
1420261 1386581 2 2
1420261 1150486 2 2
1420261 1217465 2 2
1420261 1077028 2 2
1009818 1142538 2 2
1009818 1546007 2 2
1009818 1271725 2 2
1009818 1283461 2 2
1009818 1589967 2 2
1280076 1267641 2 2
1280076 1399467 2 2
1280076 1500054 2 2
1280076 1382964 2 2
1280076 1490586 2 2
1188487 1396176 2 2
1188487 1206588 2 2
1188487 166671 2 2
1188487 1091376 2 2
1010510 1321955 2 2
1010510 1406891 2 2
1010510 1211180 2 2
1010510 1592906 2 2
1010510 1366377 2 2
1010510 1216444 2 2
1033802 1458072 2 2
1033802 1275237 2 2
1033802 1420133 2 2
220108 1498862 2 2
220108 185120 2 2
220108 1504156 2 2
220108 189495 2 2
596098022026945 2955038712027775 2 2
596098022026945 596098022026338 2 2
596098022026945 2955038711021853 2 2
245597 140346 2 2
245597 1000700 2 2
185434 262108 2 2
185434 108815 2 2
185434 521422 2 2
185434 247340 2 2
185434 1139270 2 2
185434 1591094 2 2
1467787 1480678 2 2
1467787 1510339 2 2
1467787 120290 2 2
1154288 208152 2 2
1154288 1055563 2 2
1154288 1577895 2 2
1488799 1188635 2 2
1488799 1132930 2 2
1488799 1296044 2 2
1459894 1300830 2 2
1459894 1461319 2 2
1459894 1270629 2 2
1459894 1279662 2 2
1459894 1238666 2 2
1415945 301850 2 2
1415945 1127972 2 2
1415945 330232 2 2
1415945 1031429 2 2
1415945 1429271 2 2
1415945 1526386 2 2
1415945 429668 2 2
1415945 1377427 2 2
1415945 1087987 2 2
1415945 1492926 2 2
1415945 37637 2 2
1415945 1561258 2 2
1045915 404279 2 2
1045915 1556885 2 2
1045915 1165339 2 2
1215566 1178202 2 2
1215566 1180012 2 2
1215566 1357678 2 2
1215566 1336874 2 2
1215566 1195508 2 2
1215566 386417 2 2
1215566 1307422 2 2
1034298 176512 2 2
1034298 165141 2 2
1498706 1002644 2 2
1429166 1296795 2 2
1429166 1438742 2 2
1429166 1386291 2 2
1580120 1224504 2 2
1580120 1014643 2 2
1580120 1559067 2 2
431740 1053682 2 2
431740 1491348 2 2
431740 469770 2 2
431740 1333263 2 2
195126 1169186 2 2
195126 1407761 2 2
195126 1447476 2 2
1416437 1122188 2 2
1416437 1348597 2 2
1428518 1408184 2 2
1428518 1048236 2 2
1141875 1543105 2 2
1141875 1586237 2 2
225975 1283669 2 2
225975 1201358 2 2
1461314 1413839 2 2
1461314 1291936 2 2
1461314 1457039 2 2
1155004 1034178 2 2
1550080 1046106 2 2
1550080 269477 2 2
1550080 1407106 2 2
2449133521027049 255672 2 2
1092927 301850 2 2
1092927 1127972 2 2
1092927 1031429 2 2
1092927 1429271 2 2
1092927 1494694 2 2
1092927 1526386 2 2
1092927 1273508 2 2
1092927 429668 2 2
1092927 1087987 2 2
1092927 1492926 2 2
1092927 1506808 2 2
1092927 1283152 2 2
1092927 37637 2 2
1092927 1005672 2 2
1201358 1283669 2 2
1201358 225975 2 2
1111525 1070380 2 2
441595 1301713 2 2
441595 1046018 2 2
441595 1240610 2 2
441595 1578489 2 2
1169133 1189265 2 2
156466 1053194 2 2
156466 1553619 2 2
156466 1053227 2 2
156466 119295 2 2
1019092 1255949 2 2
181987 1206913 2 2
181987 1433636 2 2
181987 1269931 2 2
181987 1083589 2 2
181987 1166178 2 2
181987 1400499 2 2
1033935 1224686 2 2
1036721 1137765 2 2
1036721 35261 2 2
1036721 1196150 2 2
1036721 137591 2 2
1036721 103859 2 2
1036721 28368 2 2
1036721 1031784 2 2
1036721 1414306 2 2
1229866 1494442 2 2
1229866 1551424 2 2
1229866 1238706 2 2
1393974 1285280 2 2
1393974 1545599 2 2
1378376 1150343 2 2
1378376 242681 2 2
1378376 1256485 2 2
1057318 5786821411022629 2 2
1057318 1062946 2 2
1057318 1016792 2 2
429923 1506057 2 2
1586334 1227030 2 2
1542943 150340 2 2
1542943 205397 2 2
214384 1183965 2 2
5786821411025397 1275706 2 2
5786821411025397 111576 2 2
5786821411025397 103267 2 2
5786821411025397 1150913 2 2
1526386 301850 2 2
1526386 1127972 2 2
1526386 330232 2 2
1526386 1031429 2 2
1526386 1429271 2 2
1526386 1494694 2 2
1526386 1415945 2 2
1526386 1092927 2 2
1526386 429668 2 2
1526386 1377427 2 2
1526386 1087987 2 2
1526386 1492926 2 2
1526386 1506808 2 2
1526386 1283152 2 2
1526386 37637 2 2
1526386 1005672 2 2
1526386 1561258 2 2
1551206 1457852 2 2
1551206 1128851 2 2
1113453 1087673 2 2
1113453 1252643 2 2
1113453 297079 2 2
1113453 1153924 2 2
1246289 1105500 2 2
1246289 1320682 2 2
1246289 1071089 2 2
1365125 1575150 2 2
1167503 1558763 2 2
1167503 1351815 2 2
1258345 1120628 2 2
1258345 1442141 2 2
1258345 1341095 2 2
1258345 1307338 2 2
1258345 1021963 2 2
1258345 1255861 2 2
1258345 1373458 2 2
1258345 1253510 2 2
1258345 1410766 2 2
1258345 156279 2 2
1258345 20724 2 2
1034928 1530235 2 2
1034928 1335363 2 2
1034928 1099700 2 2
1034928 1289124 2 2
1034928 1071377 2 2
1034928 1022650 2 2
1034928 1433407 2 2
1034928 1429643 2 2
1034928 174505 2 2
1034928 1278387 2 2
1034928 1227644 2 2
1010449 1168550 2 2
1010449 1592371 2 2
1010449 345037 2 2
1010449 1287300 2 2
1010449 1212616 2 2
1260880 1005150 2 2
1510397 1571656 2 2
1043986 1113535 2 2
1043986 1462571 2 2
1043986 163841 2 2
1043986 1288648 2 2
